729	0.740997714285714
729.00497	-0.0817388571428571
729.00999	-0.990326571428571
729.01502	-2.107666
729.02005	-0.962970285714285
729.02507	-0.541720571428571
729.0301	-0.322274571428572
729.03512	-0.448124
729.03987	1.13657285714286
729.0449	0.853936571428571
729.04992	-0.123350857142857
729.05495	-0.604658
729.05997	-0.282637428571428
729.065	-0.709847428571428
729.07003	-1.062456
729.07505	-0.542488857142857
729.08008	0.432617142857143
729.0851	0.843429714285714
729.09013	1.04448342857143
729.09488	0.274094571428571
729.0999	-0.0161242857142857
729.10493	-0.292740571428571
729.10995	1.09256628571429
729.11498	0.897286285714285
729.12	0.810037428571428
729.12503	-0.546017428571429
729.13005	-0.829196857142857
729.13508	-0.761005714285714
729.1401	0.510883714285714
729.14513	0.372503142857143
729.14988	-0.775036857142857
729.1549	-1.31897228571429
729.15993	-0.637628857142857
729.16495	0.128511428571429
729.16998	0.0419297142857143
729.175	0.402766285714286
729.18003	0.307396857142857
729.18505	-0.278677714285714
729.19008	-0.884006571428571
729.1951	-0.738222857142857
729.20013	-0.143578
729.20488	0.843898571428571
729.2099	1.25121857142857
729.21493	0.956554857142857
729.21995	0.523618857142857
729.22498	0.641197142857143
729.23	0.772351142857143
729.23503	0.269886571428571
729.24005	-0.222637714285714
729.24508	0.147401428571429
729.2501	1.07636171428571
729.25513	1.50435114285714
729.25987	1.68665171428571
729.2649	2.48582428571429
729.26992	3.98784285714286
729.27495	5.59492514285714
729.27997	6.63960628571428
729.28499	8.67586
729.29002	9.72317857142857
729.29504	10.6342865714286
729.30007	13.9669968571429
729.30509	18.31233
729.31012	20.8728208571429
729.31486	22.0863262857143
729.31989	26.4923022857143
729.32491	29.1380791428571
729.32994	32.1537871428571
729.33496	32.5092751428571
729.33999	30.423084
729.34501	23.2786877142857
729.35004	20.1778197142857
729.35506	21.1227991428571
729.36008	23.6600325714286
729.36511	25.0483074285714
729.37013	27.3027725714286
729.37488	28.6345562857143
729.3799	26.4816248571429
729.38493	21.7277534285714
729.38995	21.6045745714286
729.39498	25.5385694285714
729.4	31.8791057142857
729.40502	27.944758
729.41005	24.7445134285714
729.41507	22.4977662857143
729.4201	29.5698077142857
729.42512	28.6943268571428
729.42987	29.3151685714286
729.43489	26.6281408571428
729.43991	27.064
729.44494	23.5299145714286
729.44996	26.0667677142857
729.45499	25.4514248571429
729.46001	25.1812577142857
729.46503	22.9275168571429
729.47006	25.0052257142857
729.47508	24.5268017142857
729.48011	27.0211802857143
729.48513	28.7037748571429
729.48987	30.2946274285714
729.4949	26.766622
729.49992	22.8462837142857
729.50495	24.83931
729.50997	28.0838662857143
729.51499	27.8080465714286
729.52002	24.8637317142857
729.52504	24.7886422857143
729.53006	25.8978628571429
729.53509	25.8122594285714
729.54011	25.260288
729.54513	25.9131348571429
729.54988	28.9140057142857
729.5549	27.3350925714286
729.55993	27.1429277142857
729.56495	27.3150094285714
729.56997	27.7741388571429
729.575	25.9334991428571
729.58002	27.3036557142857
729.58504	25.7202845714286
729.59007	24.303068
729.59509	25.1976668571429
729.60011	24.0523365714286
729.60514	21.0860671428571
729.60988	23.6191182857143
729.6149	25.569152
729.61993	22.8089337142857
729.62495	20.6336294285714
729.62997	23.7192782857143
729.635	24.6549254285714
729.64002	26.448682
729.64504	26.1443671428571
729.65007	25.3701785714286
729.65509	26.7071837142857
729.66011	27.9782577142857
729.66514	25.5534948571428
729.66988	21.6760165714286
729.6749	24.077204
729.67993	22.7488482857143
729.68495	21.9819731428571
729.68997	21.3260868571429
729.69499	22.4927891428571
729.70002	24.2291248571429
729.70504	22.997146
729.71006	22.2811142857143
729.71509	22.7817197142857
729.72011	24.6364765714286
729.72513	23.326918
729.72987	22.5731002857143
729.7349	22.1299674285714
729.73992	22.8836562857143
729.74494	24.3548874285714
729.74996	22.3155614285714
729.75499	22.91919
729.76001	25.9212742857143
729.76503	24.1386762857143
729.77006	22.3112397142857
729.77508	25.8612897142857
729.7801	23.7836365714286
729.78512	21.9756817142857
729.78987	23.5565014285714
729.79489	24.866902
729.79991	20.5569605714286
729.80493	21.0746782857143
729.80996	21.6733551428571
729.81498	19.1413465714286
729.82	22.672938
729.82502	23.0263062857143
729.83004	22.2028562857143
729.83507	16.3511808571429
729.84009	21.8952128571429
729.84511	22.9566097142857
729.85013	19.4552297142857
729.85488	16.0242288571429
729.8599	23.7653485714286
729.86492	24.9817565714286
729.86994	17.87347
729.87497	17.4951422857143
729.87999	24.7919717142857
729.88501	24.5549871428571
729.89003	16.5017085714286
729.89505	18.0923434285714
729.90007	24.5251782857143
729.9051	22.6967485714286
729.91012	17.5764557142857
729.91486	16.7706025714286
